id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
826_728,826,728,107,1951,2,19,39.76792,-86.22935,223,6.06,14,30,26.01779603011636,0,0,,,,,,,,0.0,0.0,0.0,0.0,33
826_726,826,726,110,1951,2,19,39.76792,-86.22935,223,6.06,14,21,44.78576317590692,0,0,,,,,,,8.0,0.0,0.0,23.0,0.0,30
826_657,826,657,111,1951,2,19,39.76792,-86.22935,223,6.06,14,20,32.459958932238195,0,0,,,,,,,,0.0,0.0,0.0,0.0,29
826_526,826,526,113,1951,2,19,39.76792,-86.22935,223,6.06,14,6,21.218343600273784,0,0,,,,,,,15.0,0.0,0.0,33.0,0.0,23
826_534,826,534,113,1951,2,19,39.76792,-86.22935,223,6.06,14,22,34.954140999315534,0,0,,,,,,,,0.0,0.0,0.0,0.0,11
826_593,826,593,113,1951,2,19,39.76792,-86.22935,223,6.06,14,8,32.903490759753595,0,0,,,,,,,1.0,1.0,8.8,3.0,0.0,21
826_611,826,611,113,1951,2,19,39.76792,-86.22935,223,6.06,14,12,36.87885010266941,0,0,,,,,,,30.0,0.0,0.0,64.0,0.0,12
826_615,826,615,113,1951,2,19,39.76792,-86.22935,223,6.06,14,11,37.77138945927447,0,0,,,,,,,28.0,0.0,0.0,62.0,0.0,17
826_629,826,629,113,1951,2,19,39.76792,-86.22935,223,6.06,14,18,35.31006160164271,0,0,,,,,,,,0.0,0.0,0.0,0.0,28
826_658,826,658,113,1951,2,19,39.76792,-86.22935,223,6.06,14,3,31.64134154688569,0,0,,,,,,,14.0,0.0,0.0,32.0,0.0,3
826_673,826,673,113,1951,2,19,39.76792,-86.22935,223,6.06,14,7,29.65639972621492,0,0,,,,,,,,0.0,0.0,0.0,0.0,2
826_675,826,675,113,1951,2,19,39.76792,-86.22935,223,6.06,14,3,29.607118412046542,0,0,,,,,,,,0.0,0.0,0.0,0.0,3
826_699,826,699,113,1951,2,19,39.76792,-86.22935,223,6.06,14,1,38.24229979466119,0,0,,,,,,,,0.0,0.0,0.0,0.0,10
826_700,826,700,113,1951,2,19,39.76792,-86.22935,223,6.06,14,15,36.90622861054072,0,0,,,,,,,,0.0,0.0,0.0,0.0,18
826_729,826,729,113,1951,2,19,39.76792,-86.22935,223,6.06,14,16,42.23134839151266,0,0,,,,,,,26.0,0.0,0.0,59.0,0.0,13
826_733,826,733,113,1951,2,19,39.76792,-86.22935,223,6.06,14,28,48.86242299794661,0,0,,,,,,,,0.0,0.0,0.0,0.0,25
826_766,826,766,113,1951,2,19,39.76792,-86.22935,223,6.06,14,2,40.72553045859001,0,0,,,,,,,6.0,0.0,0.0,18.0,0.0,1
826_767,826,767,113,1951,2,19,39.76792,-86.22935,223,6.06,14,24,40.238193018480494,0,0,,,,,,,,0.0,0.0,0.0,0.0,7
826_770,826,770,113,1951,2,19,39.76792,-86.22935,223,6.06,14,10,31.66324435318275,0,0,,,,,,,4.0,0.0,3.0,11.0,0.0,22
826_771,826,771,113,1951,2,19,39.76792,-86.22935,223,6.06,14,13,39.41409993155373,0,0,,,,,,,19.0,0.0,0.0,37.0,0.0,26
826_654,826,654,114,1951,2,19,39.76792,-86.22935,223,6.06,14,14,31.28268309377139,0,0,,,,,,,7.0,0.0,0.0,21.0,0.0,15
826_731,826,731,119,1951,2,19,39.76792,-86.22935,223,6.06,14,17,37.95756331279945,0,0,,,,,,,25.0,0.0,0.0,67.0,0.0,6
826_630,826,630,134,1951,2,19,39.76792,-86.22935,223,6.06,14,32,38.13552361396304,0,0,,,,,,,33.0,0.0,0.0,66.0,0.0,24
826_734,826,734,134,1951,2,19,39.76792,-86.22935,223,6.06,14,29,25.75770020533881,0,0,,,,,,,,0.0,0.0,0.0,0.0,5
826_653,826,653,135,1951,2,19,39.76792,-86.22935,223,6.06,14,27,21.806981519507183,0,0,,,,,,,17.0,0.0,0.0,35.0,0.0,16
826_449,826,449,139,1951,2,19,39.76792,-86.22935,223,6.06,14,25,30.38193018480493,0,0,,,,,,,,0.0,0.0,0.0,0.0,27
826_612,826,612,149,1951,2,19,39.76792,-86.22935,223,6.06,14,31,29.149897330595483,0,0,,,,,,,,0.0,0.0,0.0,0.0,4
826_518,826,518,150,1951,2,19,39.76792,-86.22935,223,6.06,14,4,38.06707734428473,0,0,,,,,,,12.0,0.0,0.0,30.0,0.0,8
826_529,826,529,150,1951,2,19,39.76792,-86.22935,223,6.06,14,9,34.71047227926078,0,0,,,,,,,31.0,0.0,1.0,15.0,0.0,9
826_768,826,768,150,1951,2,19,39.76792,-86.22935,223,6.06,14,5,45.01026694045174,0,0,,,,,,,3.0,0.0,4.1,9.0,0.0,14
826_772,826,772,150,1951,2,19,39.76792,-86.22935,223,6.06,14,23,35.70704996577687,0,0,,,,,,,13.0,0.0,0.0,31.0,0.0,31
826_769,826,769,155,1951,2,19,39.76792,-86.22935,223,6.06,14,33,23.45516769336071,0,0,,,,,,,,0.0,0.0,0.0,0.0,19
826_521,826,521,156,1951,2,19,39.76792,-86.22935,223,6.06,14,19,31.62217659137577,0,0,,,,,,,,0.0,0.0,0.0,0.0,20
827_633,827,633,6,1951,3,13,50.60487,5.96973,401,4.05,16,3,42.08624229979466,25,14,,,,,,,13.666666666666666,0.0,0.0,19.0,0.0,3
827_641,827,641,6,1951,3,13,50.60487,5.96973,401,4.05,16,5,44.67898699520876,25,14,,,,,,,7.5,0.0,6.2,2.0,0.0,12
827_647,827,647,6,1951,3,13,50.60487,5.96973,401,4.05,16,4,32.92813141683778,25,14,,,,,,,9.333333333333334,0.0,0.0,6.0,0.0,2
827_579,827,579,51,1951,3,13,50.60487,5.96973,401,4.05,16,1,39.98083504449008,2,23,,,,,,,5.666666666666667,4.0,9.1,1.0,0.0,9
827_642,827,642,51,1951,3,13,50.60487,5.96973,401,4.05,16,2,44.629705681040384,25,23,,,,,,,3.6666666666666665,3.0,4.0,3.0,0.0,1
827_763,827,763,51,1951,3,13,50.60487,5.96973,401,4.05,16,6,40.2217659137577,25,23,,,,,,,13.5,0.0,3.0,4.0,0.0,11
827_429,827,429,154,1951,3,13,50.60487,5.96973,401,4.05,16,12,32.695414099931554,7,9,,,,,,,,0.0,0.0,0.0,0.0,6
827_589,827,589,154,1951,3,13,50.60487,5.96973,401,4.05,16,9,51.86858316221766,30,9,,,,,,,14.666666666666666,0.0,0.0,7.0,0.0,10
827_627,827,627,154,1951,3,13,50.60487,5.96973,401,4.05,16,7,45.61259411362081,19,9,,,,,,,8.333333333333334,0.0,0.0,9.0,0.0,4
827_660,827,660,154,1951,3,13,50.60487,5.96973,401,4.05,16,11,34.847364818617386,7,9,,,,,,,13.333333333333334,0.0,0.0,13.0,0.0,7
827_704,827,704,154,1951,3,13,50.60487,5.96973,401,4.05,16,8,46.68856947296372,19,9,,,,,,,13.333333333333334,0.0,0.0,18.0,0.0,5
827_741,827,741,154,1951,3,13,50.60487,5.96973,401,4.05,16,10,54.46406570841889,19,9,,,,,,,6.666666666666667,0.0,0.0,10.0,0.0,13
827_773,827,773,154,1951,3,13,50.60487,5.96973,401,4.05,16,13,45.4839151266256,19,9,,,,,,,10.0,0.0,0.0,29.0,0.0,8
828_498,828,498,6,1951,4,55,49.30242,3.91991,88,4.05,19,6,28.736481861738536,2,14,,,,,,,16.0,0.0,0.0,20.0,0.0,2
828_633,828,633,6,1951,4,55,49.30242,3.91991,88,4.05,19,4,42.12457221081451,25,14,,,,,,,9.333333333333334,0.0,3.9,7.0,0.0,3
828_647,828,647,6,1951,4,55,49.30242,3.91991,88,4.05,19,6,32.96646132785763,25,14,,,,,,,8.333333333333334,0.0,6.1,4.0,0.0,2
828_686,828,686,6,1951,4,55,49.30242,3.91991,88,4.05,19,9,39.99726214921287,9,14,,,,,,,8.0,0.0,3.9,10.0,0.0,4
828_687,828,687,6,1951,4,55,49.30242,3.91991,88,4.05,19,20,36.63244353182751,9,14,,,,,,,8.333333333333334,0.0,0.0,15.0,0.0,23
828_579,828,579,51,1951,4,55,49.30242,3.91991,88,4.05,19,1,40.01916495550992,2,23,,,,,,,8.333333333333334,4.0,9.7,2.0,0.0,11
828_642,828,642,51,1951,4,55,49.30242,3.91991,88,4.05,19,2,44.66803559206024,25,23,,,,,,,1.6666666666666667,4.0,11.6,1.0,0.0,5
828_763,828,763,51,1951,4,55,49.30242,3.91991,88,4.05,19,5,40.26009582477755,25,23,,,,,,,12.666666666666666,0.0,3.0,9.0,0.0,10
828_786,828,786,51,1951,4,55,49.30242,3.91991,88,4.05,19,7,53.05681040383299,25,23,,,,,,,2.333333333333333,0.0,24.4,3.0,0.0,1
828_501,828,501,105,1951,4,55,49.30242,3.91991,88,4.05,19,22,30.0041067761807,0,14,,,,,,,13.0,0.0,0.0,12.0,0.0,16
828_640,828,640,105,1951,4,55,49.30242,3.91991,88,4.05,19,16,37.11978097193703,39,14,,,,,,,5.666666666666667,0.0,2.0,5.0,0.0,22
828_670,828,670,105,1951,4,55,49.30242,3.91991,88,4.05,19,15,27.53182751540041,2,14,,,,,,,,0.0,0.0,0.0,0.0,21
828_427,828,427,141,1951,4,55,49.30242,3.91991,88,4.05,19,18,33.667351129363446,19,9,,,,,,,18.5,0.0,0.0,63.0,0.0,17
828_609,828,609,141,1951,4,55,49.30242,3.91991,88,4.05,19,21,31.485284052019164,19,9,,,,,,,,0.0,0.0,0.0,0.0,19
828_626,828,626,141,1951,4,55,49.30242,3.91991,88,4.05,19,23,34.217659137577,19,9,,,,,,,14.0,0.0,3.0,16.0,0.0,20
828_775,828,775,141,1951,4,55,49.30242,3.91991,88,4.05,19,17,30.11362080766598,19,9,,,,,,,,0.0,0.0,0.0,0.0,15
828_589,828,589,154,1951,4,55,49.30242,3.91991,88,4.05,19,8,51.90691307323751,30,9,,,,,,,13.0,0.0,0.0,19.0,0.0,6
828_627,828,627,154,1951,4,55,49.30242,3.91991,88,4.05,19,13,45.65092402464066,19,9,,,,,,,5.666666666666667,0.0,3.0,8.0,0.0,13
828_660,828,660,154,1951,4,55,49.30242,3.91991,88,4.05,19,12,34.88569472963724,7,9,,,,,,,12.0,0.0,0.0,18.0,0.0,12
828_704,828,704,154,1951,4,55,49.30242,3.91991,88,4.05,19,11,46.72689938398357,19,9,,,,,,,10.333333333333334,0.0,2.0,12.0,0.0,7
828_741,828,741,154,1951,4,55,49.30242,3.91991,88,4.05,19,10,54.50239561943874,19,9,,,,,,,9.333333333333334,0.0,0.0,24.0,0.0,14
828_764,828,764,154,1951,4,55,49.30242,3.91991,88,4.05,19,19,40.889801505817935,19,9,,,,,,,12.5,0.0,0.0,14.0,0.0,9
828_774,828,774,154,1951,4,55,49.30242,3.91991,88,4.05,19,14,44.219028062970565,19,9,,,,,,,8.0,0.0,1.0,19.0,0.0,8
829_498,829,498,6,1951,5,9,52.13126,-1.01516,153,4.81,12,1,28.77207392197125,2,14,,,,,,,13.333333333333334,0.0,3.0,9.0,0.0,1
829_633,829,633,6,1951,5,9,52.13126,-1.01516,153,4.81,12,5,42.16016427104723,25,14,,,,,,,8.333333333333334,0.0,7.8,5.0,0.0,3
829_647,829,647,6,1951,5,9,52.13126,-1.01516,153,4.81,12,4,33.002053388090346,25,14,,,,,,,3.333333333333333,0.0,9.1,4.0,0.0,16
829_687,829,687,6,1951,5,9,52.13126,-1.01516,153,4.81,12,8,36.66803559206024,9,14,,,,,,,15.0,0.0,0.0,38.0,0.0,9
829_579,829,579,51,1951,5,9,52.13126,-1.01516,153,4.81,12,2,40.054757015742645,2,23,,,,,,,7.0,4.0,15.1,1.0,0.0,2
829_642,829,642,51,1951,5,9,52.13126,-1.01516,153,4.81,12,3,44.70362765229295,25,23,,,,,,,3.0,4.0,14.4,2.0,0.0,14
829_697,829,697,51,1951,5,9,52.13126,-1.01516,153,4.81,12,7,48.09582477754962,25,23,,,,,,,14.0,0.0,2.0,19.0,0.0,4
829_763,829,763,51,1951,5,9,52.13126,-1.01516,153,4.81,12,6,40.29568788501027,25,23,,,,,,,8.333333333333334,0.0,3.1,11.0,0.0,6
829_661,829,661,66,1951,5,9,52.13126,-1.01516,153,4.81,12,19,38.76522929500342,9,5,,,,,,,20.0,0.0,0.0,22.0,0.0,7
829_686,829,686,66,1951,5,9,52.13126,-1.01516,153,4.81,12,20,40.03285420944559,9,5,,,,,,,6.666666666666667,0.0,3.1,13.0,0.0,5
829_747,829,747,105,1951,5,9,52.13126,-1.01516,153,4.81,12,15,41.541409993155376,9,14,,,,,,,11.5,0.0,0.0,56.0,0.0,18
829_777,829,777,105,1951,5,9,52.13126,-1.01516,153,4.81,12,16,43.80835044490075,9,14,,,,,,,,0.0,0.0,0.0,0.0,17
829_779,829,779,105,1951,5,9,52.13126,-1.01516,153,4.81,12,17,37.177275838466805,9,14,,,,,,,,0.0,0.0,0.0,0.0,20
829_776,829,776,126,1951,5,9,52.13126,-1.01516,153,4.81,12,18,38.33538672142368,24,5,,,,,,,13.0,0.0,0.0,14.0,0.0,15
829_619,829,619,151,1951,5,9,52.13126,-1.01516,153,4.81,12,10,37.48117727583847,9,5,,,,,,,6.0,0.0,0.0,11.0,0.0,11
829_778,829,778,151,1951,5,9,52.13126,-1.01516,153,4.81,12,12,36.45722108145106,9,5,,,,,,,10.0,0.0,0.0,11.0,0.0,8
829_589,829,589,154,1951,5,9,52.13126,-1.01516,153,4.81,12,13,51.94250513347023,30,9,,,,,,,7.666666666666667,0.0,0.0,19.0,0.0,19
829_627,829,627,154,1951,5,9,52.13126,-1.01516,153,4.81,12,9,45.686516084873375,19,9,,,,,,,8.666666666666666,0.0,2.9,10.0,0.0,10
829_660,829,660,154,1951,5,9,52.13126,-1.01516,153,4.81,12,14,34.92128678986995,7,9,,,,,,,10.666666666666666,0.0,0.0,22.0,0.0,13
829_708,829,708,154,1951,5,9,52.13126,-1.01516,153,4.81,12,11,31.20328542094456,9,9,,,,,,,,0.0,0.0,0.0,0.0,12
830_498,830,498,6,1951,6,20,50.23051,6.94908,578,6.53,16,2,28.81314168377824,2,14,,,,,,,7.666666666666667,1.0,10.8,4.0,0.0,3
830_633,830,633,6,1951,6,20,50.23051,6.94908,578,6.53,16,5,42.20123203285421,25,14,,,,,,,3.0,0.0,11.9,3.0,0.0,4
830_641,830,641,6,1951,6,20,50.23051,6.94908,578,6.53,16,6,44.79397672826831,25,14,,,,,,,9.0,0.0,5.9,5.0,0.0,5
830_647,830,647,6,1951,6,20,50.23051,6.94908,578,6.53,16,1,33.04312114989733,25,14,,,,,,,6.666666666666667,0.0,8.9,6.0,0.0,1
830_723,830,723,6,1951,6,20,50.23051,6.94908,578,6.53,16,8,39.27446954140999,39,14,,,,,,,11.0,0.0,0.0,11.0,0.0,6
830_579,830,579,51,1951,6,20,50.23051,6.94908,578,6.53,16,3,40.09582477754962,2,23,,,,,,,7.333333333333333,4.0,21.4,1.0,0.0,2
830_642,830,642,51,1951,6,20,50.23051,6.94908,578,6.53,16,4,44.74469541409993,25,23,,,,,,,6.666666666666667,4.0,15.3,2.0,0.0,18
830_697,830,697,51,1951,6,20,50.23051,6.94908,578,6.53,16,10,48.1368925393566,25,23,,,,,,,13.666666666666666,0.0,3.0,13.0,0.0,14
830_756,830,756,51,1951,6,20,50.23051,6.94908,578,6.53,16,7,40.10677618069816,20,23,,,,,,,26.0,0.0,0.0,72.0,0.0,16
830_640,830,640,105,1951,6,20,50.23051,6.94908,578,6.53,16,16,37.19644079397673,39,14,,,,,,,11.0,0.0,2.0,16.0,0.0,22
830_780,830,780,105,1951,6,20,50.23051,6.94908,578,6.53,16,17,34.86652977412731,39,14,,,,,,,10.5,0.0,0.0,33.0,0.0,21
830_427,830,427,141,1951,6,20,50.23051,6.94908,578,6.53,16,14,33.74401095140315,19,9,,,,,,,18.0,0.0,0.0,45.0,0.0,13
830_609,830,609,141,1951,6,20,50.23051,6.94908,578,6.53,16,12,31.561943874058866,19,9,,,,,,,19.0,0.0,0.0,48.0,0.0,17
830_626,830,626,141,1951,6,20,50.23051,6.94908,578,6.53,16,9,34.2943189596167,19,9,,,,,,,16.0,0.0,0.0,49.0,0.0,7
830_589,830,589,154,1951,6,20,50.23051,6.94908,578,6.53,16,13,51.983572895277206,30,9,,,,,,,11.666666666666666,0.0,0.0,20.0,0.0,20
830_627,830,627,154,1951,6,20,50.23051,6.94908,578,6.53,16,15,45.72758384668035,19,9,,,,,,,9.0,0.0,3.0,12.0,0.0,8
830_660,830,660,154,1951,6,20,50.23051,6.94908,578,6.53,16,18,34.96235455167693,7,9,,,,,,,10.666666666666666,0.0,0.0,23.0,0.0,11
830_680,830,680,154,1951,6,20,50.23051,6.94908,578,6.53,16,22,24.744695414099933,0,9,,,,,,,,0.0,0.0,0.0,0.0,10
830_704,830,704,154,1951,6,20,50.23051,6.94908,578,6.53,16,11,46.80355920602327,19,9,,,,,,,10.0,0.0,2.0,15.0,0.0,12
830_708,830,708,154,1951,6,20,50.23051,6.94908,578,6.53,16,20,31.24435318275154,9,9,,,,,,,12.0,0.0,0.0,37.0,0.0,15
830_741,830,741,154,1951,6,20,50.23051,6.94908,578,6.53,16,21,54.57905544147844,19,9,,,,,,,12.333333333333334,0.0,0.0,29.0,0.0,19
830_773,830,773,154,1951,6,20,50.23051,6.94908,578,6.53,16,19,45.59890485968515,19,9,,,,,,,10.333333333333334,0.0,0.0,22.0,0.0,9
831_498,831,498,6,1951,7,14,45.48438,9.2458,162,3.7,14,4,28.947296372347708,2,14,,,,,,,2.0,1.0,14.9,3.0,0.0,2
831_622,831,622,6,1951,7,14,45.48438,9.2458,162,3.7,14,16,44.17522245037645,8,14,,,,,,,,0.0,0.0,0.0,0.0,20
831_633,831,633,6,1951,7,14,45.48438,9.2458,162,3.7,14,5,42.33538672142368,25,14,,,,,,,3.333333333333333,0.0,14.7,5.0,0.0,4
831_641,831,641,6,1951,7,14,45.48438,9.2458,162,3.7,14,6,44.92813141683778,25,14,,,,,,,6.333333333333333,0.0,7.9,7.0,0.0,5
831_647,831,647,6,1951,7,14,45.48438,9.2458,162,3.7,14,3,33.177275838466805,25,14,,,,,,,6.333333333333333,1.0,17.4,2.0,0.0,1
831_687,831,687,6,1951,7,14,45.48438,9.2458,162,3.7,14,19,36.84325804243669,9,14,,,,,,,15.666666666666666,0.0,0.0,32.0,0.0,19
831_579,831,579,51,1951,7,14,45.48438,9.2458,162,3.7,14,1,40.2299794661191,2,23,,,,,,,5.0,4.0,27.3,1.0,0.0,10
831_640,831,640,51,1951,7,14,45.48438,9.2458,162,3.7,14,9,37.3305954825462,39,23,,,,,,,16.333333333333332,0.0,2.1,17.0,0.0,18
831_642,831,642,51,1951,7,14,45.48438,9.2458,162,3.7,14,2,44.87885010266941,25,23,,,,,,,12.333333333333334,4.0,15.2,4.0,0.0,16
831_697,831,697,51,1951,7,14,45.48438,9.2458,162,3.7,14,7,48.27104722792608,25,23,,,,,,,15.0,0.0,3.0,13.0,0.0,3
831_686,831,686,66,1951,7,14,45.48438,9.2458,162,3.7,14,8,40.20807665982204,9,5,,,,,,,7.333333333333333,0.0,4.9,9.0,0.0,21
831_781,831,781,66,1951,7,14,45.48438,9.2458,162,3.7,14,10,40.07118412046543,9,5,,,,,,,,0.0,0.0,0.0,0.0,22
831_762,831,762,127,1951,7,14,45.48438,9.2458,162,3.7,14,18,43.279945242984255,25,14,,,,,,,14.666666666666666,0.0,0.0,59.0,0.0,9
831_427,831,427,141,1951,7,14,45.48438,9.2458,162,3.7,14,12,33.87816563997262,19,9,,,,,,,17.0,0.0,0.0,44.0,0.0,11
831_609,831,609,141,1951,7,14,45.48438,9.2458,162,3.7,14,11,31.696098562628336,19,9,,,,,,,18.0,0.0,0.0,53.0,0.0,6
831_626,831,626,141,1951,7,14,45.48438,9.2458,162,3.7,14,13,34.42847364818618,19,9,,,,,,,17.0,0.0,0.0,25.0,0.0,12
831_589,831,589,154,1951,7,14,45.48438,9.2458,162,3.7,14,17,52.11772758384668,30,9,,,,,,,15.0,0.0,0.0,20.0,0.0,13
831_627,831,627,154,1951,7,14,45.48438,9.2458,162,3.7,14,15,45.86173853524983,19,9,,,,,,,10.333333333333334,0.0,3.1,12.0,0.0,7
831_660,831,660,154,1951,7,14,45.48438,9.2458,162,3.7,14,21,35.096509240246405,7,9,,,,,,,12.0,0.0,0.0,24.0,0.0,17
831_680,831,680,154,1951,7,14,45.48438,9.2458,162,3.7,14,22,24.878850102669404,0,9,,,,,,,10.0,0.0,0.0,36.0,0.0,15
831_704,831,704,154,1951,7,14,45.48438,9.2458,162,3.7,14,14,46.93771389459275,19,9,,,,,,,8.0,0.0,2.0,16.0,0.0,8
831_773,831,773,154,1951,7,14,45.48438,9.2458,162,3.7,14,20,45.73305954825462,19,9,,,,,,,10.333333333333334,0.0,0.0,28.0,0.0,14
832_498,832,498,6,1951,8,67,41.24168,2.11246,85,5.6,15,3,29.062286105407257,2,14,,,,,,,2.0,1.0,21.2,3.0,0.0,2
832_633,832,633,6,1951,8,67,41.24168,2.11246,85,5.6,15,5,42.450376454483234,25,14,,,,,,,3.6666666666666665,0.0,15.0,5.0,0.0,11
832_641,832,641,6,1951,8,67,41.24168,2.11246,85,5.6,15,7,45.04312114989733,25,14,,,,,,,7.333333333333333,0.0,9.7,6.0,0.0,14
832_647,832,647,6,1951,8,67,41.24168,2.11246,85,5.6,15,1,33.29226557152635,25,14,,,,,,,6.0,2.0,24.3,2.0,0.0,4
832_579,832,579,51,1951,8,67,41.24168,2.11246,85,5.6,15,2,40.34496919917864,2,23,,,,,,,4.666666666666667,4.0,26.4,1.0,0.0,1
832_640,832,640,51,1951,8,67,41.24168,2.11246,85,5.6,15,6,37.44558521560575,39,23,,,,,,,20.666666666666668,0.0,2.0,17.0,0.0,6
832_642,832,642,51,1951,8,67,41.24168,2.11246,85,5.6,15,4,44.99383983572896,25,23,,,,,,,16.0,4.0,17.3,4.0,0.0,3
832_697,832,697,51,1951,8,67,41.24168,2.11246,85,5.6,15,8,48.38603696098563,25,23,,,,,,,7.0,0.0,5.0,9.0,0.0,5
832_580,832,580,105,1951,8,67,41.24168,2.11246,85,5.6,15,17,30.60369609856263,37,14,,,,,,,,0.0,0.0,0.0,0.0,10
832_669,832,669,105,1951,8,67,41.24168,2.11246,85,5.6,15,19,37.28678986995209,40,14,,,,,,,11.333333333333334,0.0,4.9,8.0,0.0,19
832_782,832,782,105,1951,8,67,41.24168,2.11246,85,5.6,15,18,47.92881587953457,37,14,,,,,,,,0.0,0.0,0.0,0.0,20
832_427,832,427,141,1951,8,67,41.24168,2.11246,85,5.6,15,11,33.99315537303217,19,9,,,,,,,13.666666666666666,0.0,0.0,44.0,0.0,15
832_609,832,609,141,1951,8,67,41.24168,2.11246,85,5.6,15,10,31.811088295687885,19,9,,,,,,,14.0,0.0,0.0,22.0,0.0,12
832_626,832,626,141,1951,8,67,41.24168,2.11246,85,5.6,15,9,34.54346338124572,19,9,,,,,,,13.0,0.0,0.0,26.0,0.0,9
832_589,832,589,154,1951,8,67,41.24168,2.11246,85,5.6,15,12,52.23271731690623,30,9,,,,,,,17.333333333333332,0.0,0.0,20.0,0.0,18
832_627,832,627,154,1951,8,67,41.24168,2.11246,85,5.6,15,20,45.97672826830938,19,9,,,,,,,8.333333333333334,0.0,3.0,13.0,0.0,7
832_660,832,660,154,1951,8,67,41.24168,2.11246,85,5.6,15,15,35.21149897330596,7,9,,,,,,,13.666666666666666,0.0,0.0,25.0,0.0,13
832_704,832,704,154,1951,8,67,41.24168,2.11246,85,5.6,15,14,47.05270362765229,19,9,,,,,,,9.0,0.0,2.0,16.0,0.0,17
832_741,832,741,154,1951,8,67,41.24168,2.11246,85,5.6,15,13,54.82819986310746,19,9,,,,,,,15.333333333333334,0.0,0.0,35.0,0.0,8
832_783,832,783,154,1951,8,67,41.24168,2.11246,85,5.6,15,16,46.25872689938399,19,9,,,,,,,,0.0,0.0,0.0,0.0,16
817_609,817,609,6,1952,1,66,46.97895,7.40174,551,5.6,17,4,32.3668720054757,19,14,,,,,,,11.666666666666666,0.0,0.0,22.0,0.0,10
817_627,817,627,6,1952,1,66,46.97895,7.40174,551,5.6,17,20,46.53251197809719,19,14,,,,,,,7.333333333333333,0.0,2.9,13.0,0.0,20
817_641,817,641,6,1952,1,66,46.97895,7.40174,551,5.6,17,2,45.59890485968515,25,14,,,,,,,8.0,0.0,9.9,6.0,0.0,1
817_642,817,642,6,1952,1,66,46.97895,7.40174,551,5.6,17,1,45.549623545516766,25,14,,,,,,,12.333333333333334,4.0,19.1,4.0,0.0,15
817_721,817,721,6,1952,1,66,46.97895,7.40174,551,5.6,17,19,42.13552361396304,39,14,,,,,,,21.0,0.0,0.0,21.0,0.0,7
817_723,817,723,6,1952,1,66,46.97895,7.40174,551,5.6,17,5,40.07939767282683,39,14,,,,,,,8.5,0.0,0.0,21.0,0.0,2
817_688,817,688,87,1952,1,66,46.97895,7.40174,551,5.6,17,17,31.83299110198494,9,5,,,,,,,,0.0,0.0,0.0,0.0,8
817_689,817,689,87,1952,1,66,46.97895,7.40174,551,5.6,17,15,32.492813141683776,9,5,,,,,,,,0.0,0.0,0.0,0.0,5
817_501,817,501,105,1952,1,66,46.97895,7.40174,551,5.6,17,18,30.88569472963724,0,14,,,,,,,12.0,0.0,0.0,31.0,0.0,11
817_640,817,640,105,1952,1,66,46.97895,7.40174,551,5.6,17,8,38.00136892539357,39,14,,,,,,,15.333333333333334,0.0,2.1,16.0,0.0,6
817_554,817,554,128,1952,1,66,46.97895,7.40174,551,5.6,17,7,31.249828884325805,19,9,,,,,,,,0.0,0.0,0.0,0.0,3
817_626,817,626,128,1952,1,66,46.97895,7.40174,551,5.6,17,3,35.09924709103354,19,9,,,,,,,9.333333333333334,0.0,0.0,25.0,0.0,14
817_475,817,475,133,1952,1,66,46.97895,7.40174,551,5.6,17,9,22.666666666666668,9,5,,,,,,,8.0,0.0,0.0,8.0,0.0,12
817_581,817,581,133,1952,1,66,46.97895,7.40174,551,5.6,17,6,20.531143052703623,9,5,,,,,,,,0.0,0.0,0.0,0.0,16
817_651,817,651,133,1952,1,66,46.97895,7.40174,551,5.6,17,12,32.709103353867214,9,5,,,,,,,,0.0,0.0,0.0,0.0,13
817_725,817,725,133,1952,1,66,46.97895,7.40174,551,5.6,17,10,39.15947980835045,9,5,,,,,,,17.0,0.0,0.0,17.0,0.0,17
817_669,817,669,141,1952,1,66,46.97895,7.40174,551,5.6,17,11,37.84257357973991,40,9,,,,,,,16.0,0.0,0.0,62.0,0.0,9
817_720,817,720,141,1952,1,66,46.97895,7.40174,551,5.6,17,21,33.61533196440794,39,9,,,,,,,,0.0,0.0,0.0,0.0,21
817_724,817,724,144,1952,1,66,46.97895,7.40174,551,5.6,17,16,46.31074606433949,20,10,,,,,,,,0.0,0.0,0.0,0.0,19
817_717,817,717,147,1952,1,66,46.97895,7.40174,551,5.6,17,14,51.38945927446954,20,10,,,,,,,,0.0,0.0,0.0,0.0,18
817_663,817,663,148,1952,1,66,46.97895,7.40174,551,5.6,17,13,36.15879534565367,9,5,,,,,,,,0.0,0.0,0.0,0.0,4
818_647,818,647,6,1952,2,19,39.76792,-86.22935,223,6.06,14,19,33.88090349075976,25,14,,,,,,,2.0,2.0,24.8,2.0,0.0,31
818_727,818,727,107,1952,2,19,39.76792,-86.22935,223,6.06,14,26,28.982888432580424,0,0,,,,,,,,0.0,0.0,0.0,0.0,12
818_518,818,518,110,1952,2,19,39.76792,-86.22935,223,6.06,14,6,39.069130732375086,0,0,,,,,,,10.0,0.0,0.0,16.0,0.0,4
